"Kod";"Nazwa";"Okresy";"Formy budownictwa";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1205000;"Powiat gorlicki";"styczeń-luty";"ogółem";"2016";24;"-";"";
1205000;"Powiat gorlicki";"styczeń-luty";"ogółem";"2017";17;"-";"";
1205000;"Powiat gorlicki";"styczeń-luty";"ogółem";"2018";46;"-";"";
1205000;"Powiat gorlicki";"styczeń-luty";"ogółem";"2019";19;"-";"";
1205000;"Powiat gorlicki";"styczeń-luty";"ogółem";"2020";28;"-";"";
1205000;"Powiat gorlicki";"styczeń-luty";"ogółem";"2021";24;"-";"";
1205000;"Powiat gorlicki";"styczeń-luty";"ogółem";"2022";23;"-";"";
1205000;"Powiat gorlicki";"styczeń-luty";"ogółem";"2023";24;"-";"";
1205000;"Powiat gorlicki";"styczeń-luty";"ogółem";"2024";33;"-";"";
1205000;"Powiat gorlicki";"styczeń-luty";"ogółem";"2025";33;"-";"";
1205000;"Powiat gorlicki";"styczeń-luty";"ogółem";"2026";46;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2005";9;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2006";10;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2007";32;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2008";27;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2009";35;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2010";34;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2011";37;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2012";60;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2013";28;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2014";49;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2015";41;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2016";55;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2017";54;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2018";69;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2019";65;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2020";48;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2021";54;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2022";63;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2023";56;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2024";53;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2025";54;"-";"";
1205000;"Powiat gorlicki";"styczeń-marzec";"ogółem";"2026";95;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2005";41;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2006";42;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2007";74;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2008";66;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2009";102;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2010";87;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2011";79;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2012";100;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2013";70;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2014";76;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2015";68;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2016";90;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2017";84;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2018";124;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2019";119;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2020";76;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2021";116;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2022";98;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2023";88;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2024";79;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2025";89;"-";"";
1205000;"Powiat gorlicki";"styczeń-kwiecień";"ogółem";"2026";128;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2005";107;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2006";83;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2007";109;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2008";101;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2009";159;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2010";133;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2011";121;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2012";135;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2013";123;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2014";100;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2015";86;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2016";122;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2017";122;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2018";164;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2019";159;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2020";99;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2021";169;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2022";125;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2023";124;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2024";113;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2025";121;"-";"";
1205000;"Powiat gorlicki";"styczeń-maj";"ogółem";"2026";171;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2005";126;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2006";105;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2007";134;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2008";130;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2009";203;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2010";171;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2011";170;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2012";175;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2013";147;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2014";134;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2015";114;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2016";156;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2017";153;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2018";199;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2019";188;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2020";131;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2021";212;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2022";197;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2023";167;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2024";150;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2025";157;"-";"";
1205000;"Powiat gorlicki";"styczeń-czerwiec";"ogółem";"2026";207;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2005";158;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2006";136;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2007";168;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2008";159;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2009";254;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2010";205;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2011";200;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2012";243;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2013";181;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2014";158;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2015";149;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2016";194;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2017";176;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2018";237;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2019";228;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2020";168;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2021";270;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2022";227;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2023";200;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2024";187;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2025";192;"-";"";
1205000;"Powiat gorlicki";"styczeń-lipiec";"ogółem";"2026";;"-";"n";
1205000;"Powiat gorlicki";"styczeń-sierpień";"ogółem";"2005";189;"-";"";
1205000;"Powiat gorlicki";"styczeń-sierpień";"ogółem";"2006";169;"-";"";
1205000;"Powiat gorlicki";"styczeń-sierpień";"ogółem";"2007";199;"-";"";
1205000;"Powiat gorlicki";"styczeń-sierpień";"ogółem";"2008";246;"-";"";
1205000;"Powiat gorlicki";"styczeń-sierpień";"ogółem";"2009";277;"-";"";
